id,Data.source.citation,Class,Order,Family,Species,Authority,Common.Name,Location.of.population,Country.list,Region,Are.coordinates.for.specific.location.,system,biome,realm,Units,Sampling.method,Data.transformed,year,pop,scalepop,origin,lengthyear
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1974,21,-0.34615384615384615,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1975,16,-0.5384615384615384,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1976,22,-0.3076923076923077,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1977,13,-0.6538461538461539,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1978,27,-0.11538461538461542,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1979,11,-0.7307692307692308,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1980,42,0.46153846153846145,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1981,16,-0.5384615384615384,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1982,13,-0.6538461538461539,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1983,12,-0.6923076923076923,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1984,13,-0.6538461538461539,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1985,10,-0.7692307692307692,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1986,8,-0.8461538461538461,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1987,4,-1,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1988,22,-0.3076923076923077,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1989,21,-0.34615384615384615,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1990,19,-0.42307692307692313,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1991,29,-0.038461538461538436,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1992,12,-0.6923076923076923,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1993,14,-0.6153846153846154,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1994,12,-0.6923076923076923,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1995,10,-0.7692307692307692,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1996,14,-0.6153846153846154,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1997,56,1,Invasive,25
3484," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Driftless and Dissected Plateau, Minnesota",United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1986,49.5,0.33333333333333326,Invasive,9
3484," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Driftless and Dissected Plateau, Minnesota",United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1987,19.5,-1,Invasive,9
3484," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Driftless and Dissected Plateau, Minnesota",United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1988,45,0.1333333333333333,Invasive,9
3484," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Driftless and Dissected Plateau, Minnesota",United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1989,40,-0.0888888888888889,Invasive,9
3484," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Driftless and Dissected Plateau, Minnesota",United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1990,49.5,0.33333333333333326,Invasive,9
